Claim_ID,Food_ID,Receiver_ID,Status,Timestamp,Receiver_Name,Receiver_Type,Receiver_City,Receiver_Contact,Food_Name,Quantity,Expiry_Date,Provider_ID,Provider_Type,Location,Food_Type,Meal_Type,Provider_Name,Address,Provider_City,Provider_Contact,Days_To_Expiry,Hour,Day
832,133,128,Completed,2025-03-20 08:29:00,Sarah Carter,Charity,New Benjamin,001-513-018-5852,Rice,28,2025-03-19,795,Catering Service,Brownberg,Vegan,Lunch,Rollins-Mclaughlin,"9872 Reginald Locks Suite 116
Deniseland, CO 25700",Brownberg,728-509-6340x7211,-2,8,20
833,214,673,Cancelled,2025-03-11 15:57:00,Shelly Castillo,Charity,Chenview,001-984-641-2359x15247,Soup,9,2025-03-28,24,Supermarket,Hestermouth,Vegan,Breakfast,"Black, Collins and Richard","643 Galvan Burgs
Fletcherhaven, AZ 86988",Hestermouth,266.040.9664x08185,16,15,11
834,335,439,Pending,2025-03-09 00:14:00,Erika Lopez,Shelter,North Margarethaven,117.027.1702,Rice,38,2025-03-20,664,Catering Service,Jeffreyshire,Non-Vegetarian,Snacks,Caldwell PLC,"07281 Daniel Viaduct
Gabrielmouth, OK 76168",Jeffreyshire,+1-608-327-2565x3004,10,0,9
835,203,533,Pending,2025-03-07 05:03:00,Joseph Knapp,Shelter,New Michael,117.096.9114,Pasta,8,2025-03-24,215,Grocery Store,New Curtis,Vegetarian,Breakfast,Simmons Ltd,"6249 Michelle Islands Apt. 374
West Heather, VT 67074",New Curtis,(219)975-7084,16,5,7
836,733,532,Pending,2025-03-18 00:13:00,David Sellers DVM,Individual,South Michaelfurt,492.321.3443,Pasta,31,2025-03-26,736,Supermarket,East Anthony,Vegetarian,Snacks,Reed LLC,"9132 Garcia Estates
North Carolynshire, TX 77749",East Anthony,427.554.1262,7,0,18
837,25,228,Cancelled,2025-03-12 14:13:00,Joanna Wilkins,Charity,Singletonview,(796)888-1488,Rice,48,2025-03-22,898,Restaurant,Medinatown,Vegan,Breakfast,Wilson Group,"Unit 6637 Box 3119
DPO AP 06435",Medinatown,4943539272,9,14,12
838,728,870,Completed,2025-03-11 03:05:00,Joshua Mendoza,Charity,North Amy,(842)876-7043x953,Dairy,28,2025-03-28,265,Catering Service,New Douglas,Vegetarian,Dinner,Simmons-Mcdaniel,"237 Jason Trail
East Jacobborough, VT 07794",New Douglas,175-617-1876,16,3,11
839,945,72,Cancelled,2025-03-20 08:13:00,Charles Davidson,Shelter,West Angelatown,+1-294-698-2957,Vegetables,16,2025-03-21,351,Grocery Store,South Stefanietown,Vegetarian,Breakfast,Berry-Mack,"188 Tamara Crossroad
Lake Melissa, FL 63621",South Stefanietown,(769)872-1659,0,8,20
840,811,245,Pending,2025-03-17 11:00:00,Rebecca Sanchez,Shelter,New Craig,586-413-7361,Salad,19,2025-03-27,513,Catering Service,West Larry,Non-Vegetarian,Dinner,"Cruz, Murphy and Santos","7859 Derek Center Apt. 703
Lake Yvonne, AR 23556",West Larry,001-070-676-6757,9,11,17
841,682,195,Completed,2025-03-03 00:22:00,John Martin,Charity,New Jason,581-174-6644x358,Pasta,30,2025-03-25,87,Grocery Store,West Adam,Vegetarian,Snacks,"Young, Townsend and Mccarthy","4577 Shannon Tunnel Suite 786
Jamesview, CT 96322",West Adam,001-286-579-2810x1913,21,0,3
842,812,341,Cancelled,2025-03-14 22:59:00,Anna Buckley,Individual,Murphyfort,421.281.9097x013,Bread,49,2025-03-19,471,Grocery Store,Charlesmouth,Non-Vegetarian,Lunch,"Allen, Ramsey and Cortez","480 Bruce Run
Dennischester, CO 85895",Charlesmouth,594.468.5130,4,22,14
843,512,102,Cancelled,2025-03-10 01:37:00,Daniel Burton,Individual,North Matthewhaven,972.284.4190x487,Chicken,20,2025-03-27,911,Restaurant,Garciatown,Vegetarian,Lunch,Alexander PLC,"28329 Gary Courts
East Jonathan, KS 04105",Garciatown,599-601-7460,16,1,10
844,778,362,Cancelled,2025-03-16 05:59:00,Elizabeth Collins,Shelter,Johnland,(601)532-8275x383,Dairy,7,2025-03-21,57,Grocery Store,Port Robin,Non-Vegetarian,Snacks,Cook Group,"6432 Guzman Estates
Lake Rebeccaborough, CA 35184",Port Robin,983-295-7995,4,5,16
845,70,42,Pending,2025-03-09 11:24:00,Maria Jacobs,NGO,Port Dawntown,(225)019-8954,Rice,7,2025-03-16,313,Supermarket,Boylechester,Vegetarian,Lunch,Maldonado-Davis,"51547 Desiree Cape Suite 175
Port Benjaminfurt, RI 95290",Boylechester,9538261424,6,11,9
846,125,549,Cancelled,2025-03-18 13:25:00,Trevor Lam,NGO,New Alexismouth,726-277-0665,Rice,21,2025-03-17,982,Grocery Store,Westbury,Vegan,Dinner,Martinez PLC,"93509 Solomon Station
Sarahview, NH 55581",Westbury,944-129-2371x8219,-2,13,18
847,682,778,Cancelled,2025-03-07 07:36:00,Kristie Townsend,Shelter,Melissaberg,(167)438-9582x45761,Pasta,30,2025-03-25,87,Grocery Store,West Adam,Vegetarian,Snacks,"Young, Townsend and Mccarthy","4577 Shannon Tunnel Suite 786
Jamesview, CT 96322",West Adam,001-286-579-2810x1913,17,7,7
848,374,419,Pending,2025-03-18 18:19:00,Teresa Jackson,Shelter,Port Thomasstad,001-620-115-6715x07034,Chicken,44,2025-03-21,709,Restaurant,South Kathryn,Vegan,Lunch,Barry Group,"632 Wong Place
West Shane, CO 27966",South Kathryn,+1-533-592-0009x5523,2,18,18
849,647,468,Pending,2025-03-14 05:17:00,David Castro,Shelter,Heatherhaven,701.529.8611x3352,Rice,1,2025-03-18,184,Grocery Store,Velazquezview,Vegan,Snacks,Norris-Townsend,"1117 Doyle Locks
West Aaron, MO 08423",Velazquezview,(630)461-1996x59800,3,5,14
850,652,381,Pending,2025-03-07 15:57:00,Yvette Huffman,Charity,Reevestown,8398518386,Fruits,44,2025-03-23,634,Supermarket,Colemanton,Non-Vegetarian,Dinner,Morgan-Blackwell,"5801 Duncan Shoals
West Rachel, TX 93833",Colemanton,(254)215-9233,15,15,7
851,71,164,Completed,2025-03-08 16:08:00,Aaron Scott,Charity,Heatherfurt,(075)863-3168x28937,Fish,45,2025-03-19,750,Supermarket,Michaelton,Vegetarian,Lunch,Barnes and Sons,"41662 John Shoals Apt. 246
West Shannon, NM 07777",Michaelton,(547)040-4732,10,16,8
852,66,700,Cancelled,2025-03-18 10:02:00,Kimberly Duncan,Shelter,West Monica,001-851-158-2436x740,Fish,6,2025-03-22,577,Catering Service,Lake Donna,Non-Vegetarian,Breakfast,Taylor-Matthews,"073 Cathy Trail Apt. 793
Nelsonfurt, NY 98042",Lake Donna,864-725-3991x8612,3,10,18
853,299,378,Pending,2025-03-18 09:13:00,Brandi Buckley,Shelter,Lawrencechester,518-742-2945x12087,Dairy,14,2025-03-21,718,Restaurant,Port Victoria,Non-Vegetarian,Lunch,Livingston Inc,"451 Smith Orchard Suite 751
East Rebecca, VA 23186",Port Victoria,+1-956-381-7075,2,9,18
854,173,647,Completed,2025-03-08 15:30:00,Christine Davis,Charity,Josephton,144.359.7605,Soup,17,2025-03-19,538,Restaurant,Jasonmouth,Vegan,Dinner,Beck Inc,"102 Jackson Plaza Apt. 330
North Meganborough, NC 67139",Jasonmouth,963-484-4775x327,10,15,8
855,410,595,Cancelled,2025-03-01 22:24:00,Courtney Whitney,Individual,West Mariashire,001-528-446-7897,Salad,21,2025-03-19,273,Supermarket,New Carol,Non-Vegetarian,Snacks,Hammond LLC,"7396 Patrick Row
East Roy, UT 18983",New Carol,001-324-482-4894,17,22,1
856,294,838,Completed,2025-03-18 13:19:00,Jessica Stephens,Charity,West Michaelton,358-977-8320,Bread,40,2025-03-19,113,Catering Service,East Elizabethberg,Vegan,Dinner,"Anderson, Nicholson and Bruce","8546 James Fields Apt. 534
Hallborough, AL 55990",East Elizabethberg,+1-274-720-0033x1795,0,13,18
857,418,771,Completed,2025-03-12 22:10:00,Emily Gallagher,Individual,Wagnerburgh,4916631678,Vegetables,19,2025-03-30,685,Supermarket,Maysside,Non-Vegetarian,Lunch,Scott and Sons,"320 Justin Centers Apt. 436
West Carrieside, ND 53538",Maysside,001-085-825-1185x328,17,22,12
858,465,145,Completed,2025-03-05 07:07:00,David Hull,Shelter,Tanyachester,139.804.6633,Rice,32,2025-03-19,532,Grocery Store,Darrylchester,Vegetarian,Snacks,Johnson-Green,"7369 Kenneth Haven
Andrewborough, UT 47985",Darrylchester,001-090-513-0319x965,13,7,5
859,3,887,Cancelled,2025-03-13 06:36:00,Jean Woods,Shelter,Fernandezchester,+1-688-546-8304x8077,Fruits,46,2025-03-28,478,Catering Service,Lake Regina,Vegan,Breakfast,"Lopez, Roach and Roach","8319 Brandi Place Suite 155
Jamesbury, NC 87170",Lake Regina,001-785-448-3246x762,14,6,13
860,9,345,Cancelled,2025-03-05 09:20:00,Eric Ramos,Individual,Rushfurt,515.928.1587x32812,Bread,46,2025-03-25,47,Supermarket,East Andrewland,Non-Vegetarian,Snacks,Wong-Reese,"9078 Jeffrey Drive Suite 439
Lake Jasonberg, RI 48655",East Andrewland,483-625-4097,19,9,5
861,510,377,Cancelled,2025-03-13 06:11:00,Patrick Campbell,NGO,Leeton,7058064686,Salad,33,2025-03-28,697,Restaurant,Padillatown,Non-Vegetarian,Dinner,"Rodriguez, Thomas and Foster","792 Mathews Course Suite 808
Kevinmouth, MD 24910",Padillatown,564-331-0431,14,6,13
862,839,361,Cancelled,2025-03-19 04:49:00,Samuel Lewis,Individual,North Nicole,001-381-807-5033x358,Chicken,6,2025-03-17,72,Catering Service,Jasonstad,Vegan,Lunch,"Ward, Shepherd and Krause","224 Burns Camp
Christopherborough, VA 76601",Jasonstad,+1-454-823-5622,-3,4,19
863,30,16,Pending,2025-03-09 22:36:00,Elizabeth Lewis,NGO,Port Tara,500.386.3867x7565,Soup,4,2025-03-16,616,Restaurant,Clarkberg,Vegetarian,Dinner,Moore-Flowers,"57451 Davis Port Apt. 531
East John, CT 19104",Clarkberg,(256)326-8681x6129,6,22,9
864,962,622,Cancelled,2025-03-09 00:55:00,Gary Torres,Charity,Kimberlyview,(816)141-2613x8114,Soup,13,2025-03-28,62,Grocery Store,Marymouth,Vegetarian,Breakfast,"Mitchell, Campbell and Jones","760 Hall Dam
Jenniferstad, MI 28752",Marymouth,001-356-024-1560x512,18,0,9
865,163,694,Pending,2025-03-07 15:49:00,Rachel Arnold,Shelter,New James,001-087-674-1329x05614,Bread,45,2025-03-16,251,Restaurant,East Terrancemouth,Vegetarian,Dinner,Carter-Jones,"26720 Candace Inlet Suite 052
Hendersonton, MA 30678",East Terrancemouth,892-412-5796,8,15,7
866,461,615,Completed,2025-03-01 02:31:00,Rachel Carson,NGO,Robertside,001-910-852-2109x575,Pasta,10,2025-03-19,511,Grocery Store,Port Davidshire,Vegetarian,Dinner,Mitchell PLC,"1968 Todd Via Apt. 855
South Melissa, MN 02718",Port Davidshire,001-534-826-6584,17,2,1
867,692,794,Completed,2025-03-10 07:01:00,Lee Nunez,Individual,Andersonfort,468.857.1870x688,Bread,8,2025-03-17,332,Restaurant,West Whitneymouth,Non-Vegetarian,Dinner,Cox LLC,"406 Lucero Mountain Apt. 736
Mollyport, RI 14316",West Whitneymouth,001-018-140-2068x875,6,7,10
868,460,361,Pending,2025-03-09 02:48:00,Samuel Lewis,Individual,North Nicole,001-381-807-5033x358,Dairy,45,2025-03-17,202,Supermarket,Vazquezshire,Vegetarian,Dinner,Graham-Peters,"72444 Dennis Centers Apt. 058
East Sarahton, NM 90794",Vazquezshire,+1-491-368-1719x38393,7,2,9
869,935,348,Cancelled,2025-03-11 23:05:00,Donna Hughes,Individual,Maryfort,352-520-3779x375,Vegetables,24,2025-03-25,608,Grocery Store,Collinsmouth,Vegetarian,Dinner,Love-Montgomery,"36635 Lang Fords Apt. 863
South James, FL 70248",Collinsmouth,164-269-8070,13,23,11
870,972,228,Completed,2025-03-17 18:54:00,Joanna Wilkins,Charity,Singletonview,(796)888-1488,Vegetables,21,2025-03-23,984,Catering Service,South Edwardtown,Vegetarian,Dinner,Gamble-Davis,"6516 Natalie Parkway Apt. 359
Port Angelicaville, OK 74292",South Edwardtown,298.868.0798x375,5,18,17
871,786,620,Cancelled,2025-03-08 17:20:00,Cassandra Foster,Individual,West Danielview,(283)047-5421x9049,Rice,4,2025-03-30,959,Grocery Store,North Victoriastad,Vegetarian,Dinner,Stanley PLC,"3255 Steven Falls Apt. 575
South Ashleyton, NM 59651",North Victoriastad,001-428-241-5858x19231,21,17,8
872,832,302,Completed,2025-03-15 15:47:00,Daniel Moore,Charity,Port Richard,176-809-8232x828,Fish,19,2025-03-16,752,Grocery Store,East Heatherport,Non-Vegetarian,Breakfast,Butler-Richardson,"99213 George Spurs Suite 321
Petersenberg, MA 55289",East Heatherport,+1-268-505-2616,0,15,15
873,558,173,Pending,2025-03-17 05:22:00,Jason Moore,NGO,West Courtneyport,913.468.5154x18139,Chicken,32,2025-03-20,267,Catering Service,Port Kevinburgh,Vegetarian,Snacks,Sherman-Garza,"044 Johnson Brook
Velazquezville, IA 66365",Port Kevinburgh,(357)159-0029x4117,2,5,17
874,822,226,Pending,2025-03-10 05:50:00,Daniel Kerr,Charity,Fergusonton,(548)955-9384x8406,Dairy,27,2025-03-25,237,Supermarket,Frederickside,Vegan,Lunch,"White, Crawford and Pearson","4785 Felicia Circle Suite 239
North Melissa, KY 96802",Frederickside,958.016.7653x7393,14,5,10
875,338,848,Completed,2025-03-16 13:38:00,Terrence Wagner,Individual,Taraside,001-832-246-7583,Chicken,7,2025-03-19,735,Restaurant,Westmouth,Non-Vegetarian,Lunch,Koch Inc,"97748 Anderson Port
Audreyberg, TN 75408",Westmouth,(972)427-3809x5165,2,13,16
876,696,994,Cancelled,2025-03-10 14:13:00,Angelica Simmons,NGO,Port Kellifort,(902)942-8232,Rice,26,2025-03-24,752,Grocery Store,East Heatherport,Non-Vegetarian,Snacks,Butler-Richardson,"99213 George Spurs Suite 321
Petersenberg, MA 55289",East Heatherport,+1-268-505-2616,13,14,10
877,707,637,Completed,2025-03-03 23:14:00,Benjamin Soto,NGO,West Garretthaven,8693958395,Soup,29,2025-03-22,625,Grocery Store,East Lisa,Vegetarian,Dinner,Whitney-Fields,"643 Morgan Rapids Apt. 181
Lake Susan, RI 01256",East Lisa,399-479-4880x0272,18,23,3
878,544,889,Cancelled,2025-03-14 05:12:00,Holly Aguilar,NGO,West Sara,799.506.2068,Soup,36,2025-03-30,551,Restaurant,East Sandratown,Non-Vegetarian,Dinner,"Holland, Caldwell and Oliver","7502 Silva Lights Apt. 125
North Brittany, MA 40389",East Sandratown,(670)960-9465,15,5,14
879,7,825,Pending,2025-03-01 01:49:00,Charles Morris,Charity,New Olivia,(006)107-4825x44414,Dairy,29,2025-03-25,268,Grocery Store,Nolanmouth,Vegan,Dinner,"White, Hutchinson and Williams","6135 Michael Extension Apt. 708
Brendaborough, MN 18905",Nolanmouth,655.056.4788x798,23,1,1
880,751,811,Cancelled,2025-03-10 20:50:00,Scott Schroeder,Shelter,Markfurt,001-229-042-2531x276,Chicken,18,2025-03-25,720,Restaurant,Francisshire,Vegan,Snacks,"Page, Smith and Davis","065 Mary Estate Apt. 886
North Jessica, NY 33169",Francisshire,921-470-8846x3047,14,20,10
881,17,647,Pending,2025-03-12 19:27:00,Christine Davis,Charity,Josephton,144.359.7605,Chicken,42,2025-03-22,417,Restaurant,East Ashleyshire,Non-Vegetarian,Snacks,"Glover, Wilson and Hudson","3045 Joshua Fall Suite 109
Khanshire, AL 47705",East Ashleyshire,(315)080-3138,9,19,12
882,565,850,Completed,2025-03-12 20:44:00,Kristopher Mendoza,Individual,Bradfurt,(678)116-6339x54475,Pasta,36,2025-03-24,41,Catering Service,Bentleyburgh,Non-Vegetarian,Lunch,Kelly-Ware,"482 Bush Island
Wrightburgh, MI 64397",Bentleyburgh,(033)969-7445x782,11,20,12
883,167,266,Pending,2025-03-11 12:45:00,Stacy Mayo,Shelter,Bauerton,+1-364-925-2936x855,Fish,4,2025-03-20,134,Supermarket,West Melissa,Vegetarian,Lunch,Cook Ltd,"15130 Parker Hill
Adkinsville, MN 48860",West Melissa,(340)959-7188x4581,8,12,11
884,364,493,Cancelled,2025-03-14 15:24:00,Chelsea Powell,Charity,Lake Rachelburgh,001-527-059-4168x72504,Fish,33,2025-03-22,540,Catering Service,Henrychester,Non-Vegetarian,Snacks,Randall-Wagner,"9517 Adrienne Valleys Suite 015
South Jennifer, ME 25672",Henrychester,427.635.9668x1254,7,15,14
885,515,400,Pending,2025-03-16 23:58:00,John Byrd,Shelter,West Randall,(219)313-6702x212,Dairy,10,2025-03-27,725,Grocery Store,New Evanport,Vegan,Lunch,"Nguyen, Chan and Brown","6755 Lindsay Port
Allenland, LA 52111",New Evanport,747-692-4848x020,10,23,16
886,756,973,Cancelled,2025-03-07 02:15:00,Brian Johnson,NGO,Patrickfort,001-751-479-5501x9929,Bread,5,2025-03-19,887,Supermarket,Strongmouth,Vegan,Snacks,Preston-Smith,"18358 Moore Spring Suite 713
Gordonshire, MT 45298",Strongmouth,(813)326-3277x75776,11,2,7
887,743,507,Pending,2025-03-15 02:19:00,Destiny Maldonado,Charity,Carlosfurt,264-754-6432x2877,Chicken,46,2025-03-29,308,Catering Service,Brittanyside,Vegan,Breakfast,Doyle LLC,"8157 Tammy Road
West Stephenchester, NC 16381",Brittanyside,0312154595,13,2,15
888,916,738,Completed,2025-03-05 01:28:00,Matthew Morgan,Charity,Robertton,(535)512-2781,Rice,47,2025-03-16,920,Restaurant,New Calebberg,Non-Vegetarian,Snacks,"Hudson, Spence and Perez","52439 April Lodge
Timothyburgh, MS 86772",New Calebberg,2329447078,10,1,5
889,632,917,Cancelled,2025-03-08 22:20:00,Michael Townsend,Shelter,East Kevin,034.803.8502x33851,Fruits,45,2025-03-25,850,Grocery Store,North Stevenbury,Vegan,Breakfast,"Cooper, Osborn and Clark","8962 Robinson Greens Suite 631
Pricechester, LA 52710",North Stevenbury,001-548-930-4392x6738,16,22,8
890,128,276,Cancelled,2025-03-13 08:03:00,Scott Hunter,Individual,Greenton,074.305.5053x60975,Rice,39,2025-03-22,235,Catering Service,Gutierrezshire,Vegetarian,Snacks,Gutierrez LLC,"310 Myers Neck
Richardtown, WA 29671",Gutierrezshire,+1-544-924-8841x926,8,8,13
891,973,510,Cancelled,2025-03-17 05:08:00,Jeremy Christensen,Individual,Ashleyborough,678-777-3829,Fruits,7,2025-03-16,519,Restaurant,Keithburgh,Non-Vegetarian,Breakfast,"Smith, James and Alvarado","1886 Warner Fall Apt. 545
New Codyport, LA 47509",Keithburgh,4873246566,-2,5,17
892,456,933,Pending,2025-03-04 14:51:00,Jodi Lee,NGO,West Paulfort,3517962649,Vegetables,16,2025-03-19,144,Catering Service,Bellport,Vegetarian,Snacks,"Johnson, Harris and White","PSC 5814, Box 9023
APO AA 76560",Bellport,293-470-3464x6698,14,14,4
893,180,276,Completed,2025-03-20 12:02:00,Scott Hunter,Individual,Greenton,074.305.5053x60975,Salad,35,2025-03-28,7,Restaurant,Lake Christopherburgh,Vegan,Dinner,Ortiz-Lee,"1842 Villarreal Shores
Williamfort, CT 44529",Lake Christopherburgh,(563)889-7190,7,12,20
894,730,903,Cancelled,2025-03-02 11:28:00,Cindy Robinson DDS,Shelter,Franklinview,4186239588,Soup,15,2025-03-19,372,Restaurant,Lewisberg,Vegan,Lunch,Elliott-Jones,"Unit 8546 Box 6518
DPO AE 36672",Lewisberg,690.272.6499,16,11,2
895,977,425,Pending,2025-03-12 03:28:00,Robert Chavez,NGO,Chadport,(886)049-9104x019,Vegetables,12,2025-03-19,514,Supermarket,Maxwellburgh,Vegan,Dinner,Roy-Hancock,"203 Dawn Ridge
Loganshire, SC 01665",Maxwellburgh,(186)046-9157,6,3,12
896,315,768,Completed,2025-03-15 06:17:00,Mary Wilson,Charity,Lake Kimberlyton,484-336-3858x53588,Salad,47,2025-03-18,761,Catering Service,New Zachary,Vegetarian,Dinner,"Abbott, Brooks and Moreno","07566 Pacheco Port Apt. 447
Jenniferstad, VT 74898",New Zachary,(605)444-5107,2,6,15
897,929,730,Completed,2025-03-13 19:48:00,Felicia Glover,Shelter,East Michael,982-844-2370,Bread,23,2025-03-26,181,Restaurant,Taylormouth,Vegan,Lunch,"Black, Montgomery and Hernandez","118 Karen Fields
West Angelaport, GA 22035",Taylormouth,001-763-656-6801x10211,12,19,13
898,851,572,Completed,2025-03-14 07:54:00,Diana Blair,Shelter,Murrayside,001-632-774-3398x50003,Fruits,35,2025-03-18,516,Catering Service,New Aaronberg,Non-Vegetarian,Snacks,"Raymond, Kelly and Yates","8919 Natasha Tunnel
Jacksonburgh, MO 07674",New Aaronberg,(590)421-4384,3,7,14
899,13,28,Pending,2025-03-16 06:18:00,Mary Franklin,Individual,Courtneyfurt,001-046-188-9986x12178,Fruits,33,2025-03-22,115,Grocery Store,Floresville,Vegetarian,Snacks,Wells-Davis,"16029 Lisa Junctions
Port Mary, AZ 64519",Floresville,322.221.0619x89960,5,6,16
900,545,532,Completed,2025-03-03 21:06:00,David Sellers DVM,Individual,South Michaelfurt,492.321.3443,Pasta,23,2025-03-29,984,Catering Service,South Edwardtown,Vegetarian,Snacks,Gamble-Davis,"6516 Natalie Parkway Apt. 359
Port Angelicaville, OK 74292",South Edwardtown,298.868.0798x375,25,21,3
901,474,195,Pending,2025-03-12 09:04:00,John Martin,Charity,New Jason,581-174-6644x358,Rice,5,2025-03-22,215,Grocery Store,New Curtis,Vegetarian,Dinner,Simmons Ltd,"6249 Michelle Islands Apt. 374
West Heather, VT 67074",New Curtis,(219)975-7084,9,9,12
902,210,852,Completed,2025-03-02 17:35:00,Jo Martinez,Charity,Port Williamtown,+1-264-342-6012x6505,Fruits,17,2025-03-28,990,Catering Service,Lake Latasha,Vegetarian,Breakfast,Jones PLC,"2646 Hull Wall Apt. 985
Valenciamouth, TN 58725",Lake Latasha,+1-231-061-4929x4353,25,17,2
903,413,426,Cancelled,2025-03-18 22:32:00,Jose Rivas,Shelter,Rosaleschester,001-411-455-9848x386,Salad,31,2025-03-24,315,Restaurant,Lake Andrewmouth,Vegetarian,Lunch,Nelson LLC,"773 Frazier Ranch
Kellerbury, GA 32205",Lake Andrewmouth,+1-859-029-3911x34890,5,22,18
904,168,561,Completed,2025-03-08 21:53:00,Andrea Morris,NGO,Hallton,(151)391-8350x82191,Salad,26,2025-03-20,306,Catering Service,North Keith,Non-Vegetarian,Lunch,"Evans, Wright and Mitchell","73725 Anthony Way Apt. 971
West Pamela, OH 61366",North Keith,001-726-568-9224,11,21,8
905,380,361,Pending,2025-03-05 13:31:00,Samuel Lewis,Individual,North Nicole,001-381-807-5033x358,Soup,26,2025-03-22,985,Restaurant,Harrisonbury,Non-Vegetarian,Snacks,Frey PLC,"4394 William Island
West Beth, OR 77721",Harrisonbury,(890)661-5455,16,13,5
906,938,916,Pending,2025-03-15 10:50:00,Lindsey Mathis,Shelter,Ianland,816.558.5061,Vegetables,7,2025-03-22,162,Restaurant,Penabury,Vegan,Breakfast,"Moore, Perez and Young","48313 Taylor Junctions Apt. 845
Petersborough, VT 51814",Penabury,345.405.3372x9178,6,10,15
907,800,934,Completed,2025-03-04 03:13:00,Dr. Wendy Terrell,Charity,Erikashire,566-236-8791,Dairy,15,2025-03-20,193,Restaurant,North Lisaland,Vegan,Lunch,"Chung, Morris and Craig","310 Steven Overpass Apt. 402
Paulside, NM 92478",North Lisaland,001-981-892-0136x674,15,3,4
908,762,558,Completed,2025-03-05 13:06:00,Samantha Salinas,Charity,Rayberg,001-301-396-8153x96235,Soup,4,2025-03-23,76,Restaurant,Port Amandamouth,Vegetarian,Snacks,Clark-Estes,"1854 Michael Locks Suite 076
Shaneland, AZ 73210",Port Amandamouth,001-879-812-0126x19146,17,13,5
909,893,299,Completed,2025-03-20 23:39:00,Michael Curtis,Shelter,Alexanderbury,+1-523-687-8881x66849,Salad,3,2025-03-28,46,Grocery Store,South Lisaberg,Vegan,Lunch,"Fisher, Hernandez and Webster","8490 Valdez Ports Suite 007
Port Jeremy, NV 85800",South Lisaberg,871-801-8397x99626,7,23,20
910,410,424,Completed,2025-03-05 14:21:00,Pamela Harris,Charity,Lewisfort,320-562-3060,Salad,21,2025-03-19,273,Supermarket,New Carol,Non-Vegetarian,Snacks,Hammond LLC,"7396 Patrick Row
East Roy, UT 18983",New Carol,001-324-482-4894,13,14,5
911,355,128,Pending,2025-03-08 08:57:00,Sarah Carter,Charity,New Benjamin,001-513-018-5852,Pasta,10,2025-03-22,662,Supermarket,Port Lesliebury,Vegetarian,Dinner,"Morris, Mcintyre and Austin","9972 Katherine Pike Apt. 731
Mendozaborough, ND 13509",Port Lesliebury,001-095-950-5858,13,8,8
